company_name,location,waasu_url,company_url,founders,about,tech,job_name,job_url,job_details
Spellbrush,San Francisco,https://www.workatastartup.com/companies/spellbrush,spellbrush.com,"Cory Li, Ruwen Liu, Haitao Mao","Here at Spellbrush, we're passionate about making a good anime game. We also happen to be the world's leading generative AI studio — we're the team behind niji・journey. We are currently investigating how AI can be used to help human artists perform masterpieces in the most complex medium of our times: videogames. Our games are characterized by a no-compromise approach to well-balanced gameplay married to a truthful love of visual arts. If you love turn-based tactics games, please consider applying!","At Spellbrush, we're pushing the boundaries of generative networks through our state-of-the-art diffusion text-to-image research. There's no shorted of interesting tech challenges here:Research: We make heavy use of Pytorch and JAX, and train large-scale models using both TPUs and GPUs. Our researchers spend each day developing and testing novel state-of-the-art diffusion models.Engineering: We make use of a lot of Elixir for real-time backend systems, Python for machine learning, and lots of simulation and game logic code written in C# via Unity. We also have tons of internal tools and apps written in Typescript, React, and RN.Infrastructure: We've done everything from building our own in-house GPU supercomputer, to scaling up massive inference clusters in our own datacenters, typically orchestrating via some unholy combination of SLURM, kubernetes, and NATS.",AI Researcher (Anime),https://www.workatastartup.com/jobs/60810,"Chiyoda City, Tokyo, JP / San Francisco, CA, US / Remote fulltime $75K - $200K Any (new grads ok)"
EasyCode,"Toronto, Canada",https://www.workatastartup.com/companies/easycode,easycode.ai,"James Jiang, Paul Li",,,Founding Full Stack Engineer,https://www.workatastartup.com/jobs/60722,"Toronto, ON, CA / Remote (US) fulltime  Visa Required $110K - $185K 1.00% - 2.00% Any (new grads ok)"
Rosebud AI,San Francisco,https://www.workatastartup.com/companies/rosebud-ai,rosebud.ai,Lisha Li,"About UsRosebud.ai is building the AI Roblox.  We use generative AI workflows to accelerate game development and creative. The next few years of AI are going to define the coming few decades of the world. Some wait a lifetime for a moment like this. For those who have an inner fire to make something great, join us. Let’s build.About UsFor more on vision and team. Check out this 3 min video: https://www.youtube.com/watch?v=JuxMHfzUff0&ab_channel=Lishali .  We're the team that built Tokkingheads (2 million IOS downloads, all organic) that allows any portrait/photo/face to be animated in seconds with no skill, and Synth (https://www.synth.run), a simple mobile app that allows users to create images based on Stable Diffusion. We’re a team of PhD researchers, creatives and engineers backed by Y Combinator with our seed led by Vinod Khosla at Khosla Ventures with participation from Balaji Srinivasan **(Former CTO Coinbase and A16Z GP), Ilya Sutskever (cofounder/chief scientist Open AI),  Kevin Lin (cofounder COO Twitch), Holly Liu Co-founder Kaba,  Kun Gao (cofounder, CEO Crunchyroll), Linda Xie Founder Scalar Capital, Jon Snoddy SVP @ Walt Disney Imagineering, Jeff Dean SVP Google Research, Adam D'Angelo CEO Quora, and Lily Liu.** cofounder http://earn.com.",LLMs for code gen.  Generative AI for 2D and 3D asset generation Browser based games.,LLMs and general AI Researcher/Engineer,https://www.workatastartup.com/jobs/60361,"San Francisco, CA, US / Remote fulltime $50K - $180K Any (new grads ok)"
Nabla Bio,Boston,https://www.workatastartup.com/companies/nabla-bio,nabla.bio,"Frances Anastassacos, Surge Biswas","Antibodies need to possess a multitude of properties to be manufacturable, safe, and efficacious for patients. This is a hard engineering problem with a high a failure rate, because today’s discovery technologies rely on brute-force guess-and-check. At Nabla, we're building a protein design platform that enables us to build antibodies deliberately, with all the properties they need to reach and treat patients, and do so faster than we can today.Learn more at: https://www.nabla.bio/",https://www.nabla.bio/platform,AI guided antibody design,https://www.workatastartup.com/jobs/59805,"Boston, MA, US fulltime  Visa Required $100K - $250K 0.10% - 0.50% Any (new grads ok)"
Aviator,San Francisco,https://www.workatastartup.com/companies/aviator,aviator.co,Ankit Jain,"We build engineering productivity supertools that automate necessary-but-mundane developer workflows for customers like Bosch, Slack, Square, Figma, Benchling. With Aviator's productivity-oriented tools, engineers save up to 10 hours a week on their code-submission processes, testing processes and many other tasks. We’re a well funded company, with significant enterprise revenue and notable Silicon Valley investors like Elad Gil, Lenny Rachitsky and others. The two founders are both ex-Googlers with backgrounds building engineering teams at several fast-growing silicon valley startups.",,"Software engineer, Fullstack",https://www.workatastartup.com/jobs/59772,"Palo Alto, CA, US fulltime $100K - $160K Any (new grads ok)"
NanoNets,San Francisco,https://www.workatastartup.com/companies/nanonets,nanonets.com,"Sarthak Jain, Prathamesh Juvatkar","Nanonets is automating document information extraction using AI. We are headquartered in San Francisco. We are backed by prestigious investors from bay area like Y-Combinator, SV Angels, Sound Ventures by Ashton Kutcher. We are currently profitable and growing at a fast pace and looking to expand our team.We are building a product that lets companies automate extracting key information from documents like invoices, receipts, or any other kind of document and integrate it into their workflows saving manual work. We need to keep building features that will let users automate millions of documents of different kinds every day, feed them to our AI for learning, plug our API to external systems like salesforce, quickbooks, RPA providers etc.You should check it out at https://app.nanonets.com","Some of the interesting things our backend team has shippedCompile python code into C which could be imported into golang and then shipped as binary for on premise systemsAutoscale GPU dependent services with kubernetes with a custom metricDisplaying machine learning metrics in simplified ways to end users so they can act based on those metricsBuilding large number and variety of integrations with relatively generic interface like salesforce, quickbooks, RPA's, external databasesProcess large number of files in highly distributed manner in golangSome of the interesting things our frontend team has shippedAbility for users to annotate documents so AI can learn which fields to extractDisplaying machine learning metrics in simplified ways to end users so they can act based on those metricsLetting users build complex visual workflows around our API in our product.Let users visualize complex ML metrics in a very simple and intuitive wayOur stack:DatabasesCassandra DBPostgres/MySQLBackendGolang for API and other microservicesPython for Machine learning (Tensorflow, Pytorch)FrontendReact, TypescriptMobxCloud ProvidersAWSGCP for ML heavy workloadMonitoring/AlertingELK for loggingPrometheus for MonitoringGraphana for dashboardsOrchestrationKubernetesDevOpsJenkins for CI/CD",Sales Engineer,https://www.workatastartup.com/jobs/59354,"CA, US / Seattle, WA, US / Remote (US) fulltime  Visa Required $90K - $130K Any (new grads ok)"
Poly,San Francisco,https://www.workatastartup.com/companies/poly,withpoly.com,Abhay Agarwal,"Poly is the most advanced personal cloud storage platform for your files and media. Our platform is designed to be so good, that it'll replace Finder/File Explorer on your desktop. Find anything with multi-modal, natural language search. Browse with lightning fast caching and loading. Convert file types, open in your favorite apps, and tag/rank your content for instant access. Built on a foundation of incredible research and engineering, Poly is revolutionizing a technology that people use every day by reimagining the stack top to bottom using advanced proprietary AI.","We have built an entirely home-grown AI platform and self-trained models for search and ranking. That includes our own inference stack, training pipeline, and so forth. We don't rely on any 3rd-party APIs or services because we want to control our own destiny and build the absolute best tools possible.",Founding Platform / Full-Stack / Front-end Engineer,https://www.workatastartup.com/jobs/55727,"San Francisco, CA fulltime $150K - $250K 0.25% - 5.00% Any (new grads ok)"
Peoplebox,San Francisco,https://www.workatastartup.com/companies/peoplebox,peoplebox.ai,"Abhinav Chugh, Alagu M","Peoplebox is an OKR, Talent Management and People Analytics platform that helps companies align and retain top-performers. Peoplebox uses GenAI to build insights from people and business data by integrating with all work-tools (SQL, Jira, Asana, Hubspot, etc). We are techies turned product guys, having built our first startups in Dublin, Ireland, and SF (YC S12) respectively. We joined Practo, one of Asia’s largest health-tech startups, when it had 250 employees and saw it grow to 3,000 in just a couple of years.We witnessed the challenges of hypergrowth companies first-hand. We realized as companies grow, the problems of misalignment and lack of cross-functional visibility only becomes larger, resulting in poor execution speed, low employee engagement, high talent turnover, and sometimes death.Our vision at Peoplebox is to become the Operating System for strategy execution & employee experience to help every company build a high-performing culture.",We use on React/Rails/MySQL stack with Kubernetes based deployment,Software Engineer (Backend),https://www.workatastartup.com/jobs/55612,"Bengaluru, KA, IN fulltime ₹900K - ₹1.5M INR Any (new grads ok)"
Gradia Health,San Francisco,https://www.workatastartup.com/companies/gradia-health,gradia.com,"Rithvik Seela, Andrew Zelaya","Our healthcare system is costly and ineffective. We’re redesigning it from first principles.Founded by two Stanford CS students, Gradia is backed by YCombinator, Atlanta Ventures, Soma Capital, and incredible operators/founders of companies like Bolt, Ramp, Protocol Labs, and BillionToOne.",,Founding Software Engineer,https://www.workatastartup.com/jobs/53125,"San Francisco, CA fulltime  Visa Required Any (new grads ok)"
voize,"Berlin, Germany",https://www.workatastartup.com/companies/voize,voize.de,"Marcel Schmidberger, Fabio Schmidberger, Erik Ziegler","voize is an app that allows healthcare workers to fill out forms via domain-specific speech recognition. Healthcare workers speak freely and our AI automatically generates the correct structured forms.We are a closely knitted team, have a deep passion for solving the documentation burden on healthcare workers,Jobs can be fully remote and offer flexible working hours. Fluency in German and English is required.If you are looking for technical challenges in a rewarding environment, look no further. You will work with real production data from healthcare customers, be in close contact with our users and deliver value on a daily basis!","Tech Stack App: React Native, Kotlin Multi-Platform ML: Pytorch, Python Microservices: Kotlin, K8S, MongoChallenges We run our ASR/NLP models locally on smartphones. Models need to be resource-efficient yet really accurate. With every user interaction data is generated and used for model improvements. This data needs to be processed continuously, automatically quality-assured and used for new model training.We deploy into production on average every 6h and release updated machine learning models daily.",Software Engineer - App Development (fulltime),https://www.workatastartup.com/jobs/52527,Berlin / Remote (US) fulltime  Visa Required Any (new grads ok)
Skio,New York,https://www.workatastartup.com/companies/skio,skio.com,Kennan Davison,"Skio (skio.com, $10M+ ARR w/ 90% margins in 3 years, profitable, $8.4M raised) helps brands on Shopify sell subscriptions without ripping their hair out.Brands using Skio include Liquid I.V., Bulletproof, Milk Bar, Barstool Sports, Unilever, 100 Thieves, Vega, KOS, KITSCH, True Botanicals, mindbodygreen, Transparent Labs, GHOST, Wild One, OpenStore, The Nue Co., Immi, DRMTLGY, Boba Tea Protein, KraveBeauty, Glamnetic, Doe Lashes, Magic Mind, Remedy Organics, & Siete Foods.Our team (skio.com/team) brings experience from Shopify, Recharge, Klaviyo, Attentive, Google, Amazon, Facebook, Pinterest, Hulu, Twitch, Nacelle, Smile.io, Groupon, Databricks, & Y Combinator.Investors (skio.com/investors) include Y Combinator, Adjacent, Jason Wong, Shaan Puri, Julian Shapiro, Geoff Woo, & Sahil Bloom, as well as founders and executives of companies like Italic, Magic Mind, Immi, Bev, Smile.io, Okendo, Wonderment, Archive, Parker, HVMN, & MuteSix.","Tech stack: Next.js (React), Hasura (GraphQL/Postgres), Serverless (AWS)",Launch Engineer,https://www.workatastartup.com/jobs/50514,New York / Remote fulltime Any (new grads ok)
Skio,New York,https://www.workatastartup.com/companies/skio,skio.com,Kennan Davison,"Skio (skio.com, $10M+ ARR w/ 90% margins in 3 years, profitable, $8.4M raised) helps brands on Shopify sell subscriptions without ripping their hair out.Brands using Skio include Liquid I.V., Bulletproof, Milk Bar, Barstool Sports, Unilever, 100 Thieves, Vega, KOS, KITSCH, True Botanicals, mindbodygreen, Transparent Labs, GHOST, Wild One, OpenStore, The Nue Co., Immi, DRMTLGY, Boba Tea Protein, KraveBeauty, Glamnetic, Doe Lashes, Magic Mind, Remedy Organics, & Siete Foods.Our team (skio.com/team) brings experience from Shopify, Recharge, Klaviyo, Attentive, Google, Amazon, Facebook, Pinterest, Hulu, Twitch, Nacelle, Smile.io, Groupon, Databricks, & Y Combinator.Investors (skio.com/investors) include Y Combinator, Adjacent, Jason Wong, Shaan Puri, Julian Shapiro, Geoff Woo, & Sahil Bloom, as well as founders and executives of companies like Italic, Magic Mind, Immi, Bev, Smile.io, Okendo, Wonderment, Archive, Parker, HVMN, & MuteSix.","Tech stack: Next.js (React), Hasura (GraphQL/Postgres), Serverless (AWS)",Head of Engineering,https://www.workatastartup.com/jobs/51533,New York / Remote fulltime Any (new grads ok)
Skio,New York,https://www.workatastartup.com/companies/skio,skio.com,Kennan Davison,"Skio (skio.com, $10M+ ARR w/ 90% margins in 3 years, profitable, $8.4M raised) helps brands on Shopify sell subscriptions without ripping their hair out.Brands using Skio include Liquid I.V., Bulletproof, Milk Bar, Barstool Sports, Unilever, 100 Thieves, Vega, KOS, KITSCH, True Botanicals, mindbodygreen, Transparent Labs, GHOST, Wild One, OpenStore, The Nue Co., Immi, DRMTLGY, Boba Tea Protein, KraveBeauty, Glamnetic, Doe Lashes, Magic Mind, Remedy Organics, & Siete Foods.Our team (skio.com/team) brings experience from Shopify, Recharge, Klaviyo, Attentive, Google, Amazon, Facebook, Pinterest, Hulu, Twitch, Nacelle, Smile.io, Groupon, Databricks, & Y Combinator.Investors (skio.com/investors) include Y Combinator, Adjacent, Jason Wong, Shaan Puri, Julian Shapiro, Geoff Woo, & Sahil Bloom, as well as founders and executives of companies like Italic, Magic Mind, Immi, Bev, Smile.io, Okendo, Wonderment, Archive, Parker, HVMN, & MuteSix.","Tech stack: Next.js (React), Hasura (GraphQL/Postgres), Serverless (AWS)",Engineering Manager,https://www.workatastartup.com/jobs/51534,New York / Remote fulltime Any (new grads ok)
Skio,New York,https://www.workatastartup.com/companies/skio,skio.com,Kennan Davison,"Skio (skio.com, $10M+ ARR w/ 90% margins in 3 years, profitable, $8.4M raised) helps brands on Shopify sell subscriptions without ripping their hair out.Brands using Skio include Liquid I.V., Bulletproof, Milk Bar, Barstool Sports, Unilever, 100 Thieves, Vega, KOS, KITSCH, True Botanicals, mindbodygreen, Transparent Labs, GHOST, Wild One, OpenStore, The Nue Co., Immi, DRMTLGY, Boba Tea Protein, KraveBeauty, Glamnetic, Doe Lashes, Magic Mind, Remedy Organics, & Siete Foods.Our team (skio.com/team) brings experience from Shopify, Recharge, Klaviyo, Attentive, Google, Amazon, Facebook, Pinterest, Hulu, Twitch, Nacelle, Smile.io, Groupon, Databricks, & Y Combinator.Investors (skio.com/investors) include Y Combinator, Adjacent, Jason Wong, Shaan Puri, Julian Shapiro, Geoff Woo, & Sahil Bloom, as well as founders and executives of companies like Italic, Magic Mind, Immi, Bev, Smile.io, Okendo, Wonderment, Archive, Parker, HVMN, & MuteSix.","Tech stack: Next.js (React), Hasura (GraphQL/Postgres), Serverless (AWS)",UX Engineer,https://www.workatastartup.com/jobs/47241,"New York, NY, US / Remote fulltime Any (new grads ok)"
Skio,New York,https://www.workatastartup.com/companies/skio,skio.com,Kennan Davison,"Skio (skio.com, $10M+ ARR w/ 90% margins in 3 years, profitable, $8.4M raised) helps brands on Shopify sell subscriptions without ripping their hair out.Brands using Skio include Liquid I.V., Bulletproof, Milk Bar, Barstool Sports, Unilever, 100 Thieves, Vega, KOS, KITSCH, True Botanicals, mindbodygreen, Transparent Labs, GHOST, Wild One, OpenStore, The Nue Co., Immi, DRMTLGY, Boba Tea Protein, KraveBeauty, Glamnetic, Doe Lashes, Magic Mind, Remedy Organics, & Siete Foods.Our team (skio.com/team) brings experience from Shopify, Recharge, Klaviyo, Attentive, Google, Amazon, Facebook, Pinterest, Hulu, Twitch, Nacelle, Smile.io, Groupon, Databricks, & Y Combinator.Investors (skio.com/investors) include Y Combinator, Adjacent, Jason Wong, Shaan Puri, Julian Shapiro, Geoff Woo, & Sahil Bloom, as well as founders and executives of companies like Italic, Magic Mind, Immi, Bev, Smile.io, Okendo, Wonderment, Archive, Parker, HVMN, & MuteSix.","Tech stack: Next.js (React), Hasura (GraphQL/Postgres), Serverless (AWS)",Software Engineer,https://www.workatastartup.com/jobs/47148,New York / Remote fulltime Any (new grads ok)
Layerup,San Francisco,https://www.workatastartup.com/companies/layerup,uselayerup.com,Arnav Bathla,"What if you had the chance to transform every human in every enterprise into a Cyborg?That’s what we’re doing at Layerup — we're democratizing “human expertise” by inventing a future where companies are run by more AI than humans.Our goal for the next decade is to replace scarce “human expertise” with unlimited AI, starting with Legal, and extending to every other function in every enterprise in every industry on the planet.We’re inventing a world where we convert enterprise-level human expertise into software for the first time in the history of mankind.We’re a seed-stage startup backed by some of the best investors in Silicon Valley like Founders Inc, Y Combinator, Soma Capital, CapitalX, Founders of Polygon (Sandeep and Jaynti), OrangeDAO, and a few more amazing angels like Shaan Puri.If you’re applying to this position, you love startups and inventing products! You like to move fast, challenge people on their assumptions, have an intrinsic motivation to make things that create a BIG impact, and most importantly you truly resonate with the mission.Here’s a blog post that talks about our vision in depth: https://arnavbathla.substack.com/p/the-death-of-human-expertiseWe're a team of serial entrepreneurs, AI engineers, and technologists who like to stay at the cutting edge of hardware and software alike. We've built everything ranging from AI apps to robots to drones to getting invited by NASA for a habitable space settlement research project.","React, Node.js, Javascript and MongoDB, LLMs, Vector DB, complex RAG pipelines, etc.",Founding AI Engineer,https://www.workatastartup.com/jobs/50344,"San Francisco, CA, US fulltime  Visa Required $100K - $200K 0.25% - 2.50% Any (new grads ok)"
MixRank,San Francisco,https://www.workatastartup.com/companies/mixrank,mixrank.com,Scott Milliken,"MixRank processes petabytes of data every month from web crawls, Google Play Store, Apple App Store, social media, and dozens of other sources. We have hundreds of customers using our data products including Google, Amazon, Facebook, Intel, and Adobe, across industries Sales, Marketing, Finance, and Security.Team is 42 full-time as of 2024, full-remote. We're growing, profitable, employee-owned, no dependence on outside funding.","Python, PostgreSQL, Linux, Nix, Rust, Javascript, TypeScript.",Junior Software Engineer - Global/Remote,https://www.workatastartup.com/jobs/48679,Remote fulltime $10K - $18K Any (new grads ok)
Kula,"London, United Kingdom",https://www.workatastartup.com/companies/kula,joinkula.io,"Nelson Jones, Saaras Mehan","Hey! We're Kula. We believe human salespeople will be replaced by AI, and we’re working to build that future. Our growth rate has rocketed up (reach out for specific numbers). We're now hiring to keep up with demand.Kula is being built by a team of MIT, IIT, Cambridge and Oxford grads, backed by some of the best investors in the world, including Y-Combinator, Entrepreneur First, Acequia Capital and angel investors behind companies like Ironclad, OpenSea and Stripe.",,Founding Software Engineer,https://www.workatastartup.com/jobs/48254,"London, England, GB fulltime $150K - $200K 0.10% - 1.00% Any (new grads ok)"
TransAstra Corporation,"Los Angeles, CA",https://www.workatastartup.com/companies/transastra-corporation,transastra.com,Joel Sercel,"TransAstra is the best place for hard core technical engineers to work in the space industry. Zero paperwork, 100% substance. We rapidly prototype, test to failure, and learn every day. You get more experience here in a few months than years working at NASA.","We are currently testing the most innovative rocket engine on the planet: Omnivore. Omnivore is a breakthrough in solar thermal rocket technology that allows the use of virtually any fluid as propellant with nuclear rocket like performance from clean, cheap, safe, concentrated solar energy.  We are also known as the world leader in deep tech focussed on asteroid and lunar mining and power systems for lunar outposts.",Electrical Engineer,https://www.workatastartup.com/jobs/47014,"Los Angeles, CA fulltime  Visa Required Any (new grads ok)"
Porter,New York,https://www.workatastartup.com/companies/porter,porter.run,Justin Rhee,"Porter is a Platform as a Service that runs in the user's own cloud. We allow users to deploy applications to their own AWS/GCP accounts by simply pointing at the code they want to run and automate devops from CI/CD to autoscaling. Under the hood, Porter runs on Kubernetes but abstracts away its complexity from the end user. We are growing fast, small but formidable, and are at one of the most exciting junctures a startup can be at with the state of our growth. We've grown 8x in ARR since the beginning of 2022 and are profitable as of Q3 2022. We are building out a founding team in NYC who can share this journey with us. (Remote is also OK depending on circumstances - see the end of this job post)","Web: React (styled-components), TypeScript Backend: Go, Kubernetes and Helm APIs, Postgres, Redis Infrastructure: AWS, GCP",Growth/Product Engineer,https://www.workatastartup.com/jobs/46166,New York City fulltime Any (new grads ok)
Porter,New York,https://www.workatastartup.com/companies/porter,porter.run,Justin Rhee,"Porter is a Platform as a Service that runs in the user's own cloud. We allow users to deploy applications to their own AWS/GCP accounts by simply pointing at the code they want to run and automate devops from CI/CD to autoscaling. Under the hood, Porter runs on Kubernetes but abstracts away its complexity from the end user. We are growing fast, small but formidable, and are at one of the most exciting junctures a startup can be at with the state of our growth. We've grown 8x in ARR since the beginning of 2022 and are profitable as of Q3 2022. We are building out a founding team in NYC who can share this journey with us. (Remote is also OK depending on circumstances - see the end of this job post)","Web: React (styled-components), TypeScript Backend: Go, Kubernetes and Helm APIs, Postgres, Redis Infrastructure: AWS, GCP",Full Stack Engineer,https://www.workatastartup.com/jobs/43716,New York City fulltime $100K - $200K Any (new grads ok)
RentHop,New York,https://www.workatastartup.com/companies/renthop,renthop.com,"Lee C. Lin, Lawrence Zhou","No matter where you're moving to, finding a new home is hard. We're making it better. Join us on our quest to modernize apartment rentals and real estate investments.  We are a Y Combinator graduate from the Summer 2009 batch, and have been mostly bootstrapped and profitable ever since.For the first time ever, we are launching a small Taipei team and have immediate openings in both Taipei and New York.","Position dependent - we work with lots of data so comfort grabbing, manipulating, and analyzing large data sets is quite important.  Our consumer-facing software is running on PHP backed by MySQL.  The mobile apps are currently written in Flutter.",Taipei Software Engineer,https://www.workatastartup.com/jobs/42838,Taipei fulltime $100K Any (new grads ok)
Data Driven Bioscience,"Durham, NC",https://www.workatastartup.com/companies/data-driven-bioscience,datadrivenbioscience.com,Sandeep Dave,"Data Driven Bioscience is revolutionizing the approach to cancer diagnosis by connecting cancer diagnostic testing with intelligent software. This is an opportunity to create novel software applications that connect machine learning with cancer tests, and to do work that matters. You will work closely with an interdisciplinary team to connect some of the largest databases in the world through software. We pay a very competitive salary and offer stock ownership of one of the hottest startups anywhere.We are hiring for a number of different positions including user interface development, back end/cloud-focused dev-ops and data scientists. There is the potential to work part time and/or remotely.",,Bioinformatics specialist,https://www.workatastartup.com/jobs/35229,"Durham, North Carolina (Remote okay) / Remote fulltime Any (new grads ok)"
Taskade,San Francisco,https://www.workatastartup.com/companies/taskade,taskade.com,"Stan Chang Khin Boon, Dionis Loire, John Xie","Taskade is a real-time organization and collaboration tool for remote teams.  Create collaborative task lists, notes, and mind maps, with integrated team chat in one simple tool. Taskade is the unified workspace for remote workers and distributed teams.","Our Tech Stack for Taskade (Web, iOS, Android, Mac, Windows, Chrome Extension):Back End: NodeJS, Postgres, Redis, Elastic, Socket.IO. Front End: ReactJS, GraphQL. DevOps: Kubernetes. Cloud: AWS, GCP. Mobile: iOS, Android, React-Native. Desktop: ElectronJS.",Full Stack Software Engineer,https://www.workatastartup.com/jobs/16123,San Francisco and Singapore / Remote (US) fulltime  Visa Required Any (new grads ok)
Tempo,San Francisco,https://www.workatastartup.com/companies/tempo,tempo.fit,"Joshua Augustin, Moawia Eldeeb",Tempo is a Series B consumer fitness startup backed by Founders Fund and Khosla Ventures that uses computer vision to deliver an unparalleled fitness training experience to your home. Our unique hardware solution gives amazing trainers the ability to see their class participants in real time and deliver detailed advice that was previously only possible in person.,"Tempo's software ranges from iOS and React consumer applications to Python distributed applications on AWS to embedded 3D data analysis and compression libraries written in C++/OpenCL.We're exploring new technologies to optimize our analysis of our extremely unique dataset of human motion - teaching computers to detect mistakes in customers' technique to help them perform at their best.Plus, we're using data science to deliver the first comprehensive fitness training that's based on real science, not bro science.",Sr Computer Vision Engineer,https://www.workatastartup.com/jobs/15933,"San Francisco, CA fulltime  Visa Required $180K - $225K 0.05% - 0.11% Any (new grads ok)"
Groww,"Bengaluru, India",https://www.workatastartup.com/companies/groww,groww.in,"Ishan Bansal, Harsh Jain, Lalit Keshre, Neeraj Singh","Groww offers a new way of investing money.We leverage technology and expert financial knowledge to make investing extremely simple yet rewarding for people. An ex-Flipkart team backed by Y Combinator, Sequoia, Propel Ventures, Kauffman Fellows and Insignia Ventures.",,Software Developer ,https://www.workatastartup.com/jobs/15730,"Bengaluru, Karnataka fulltime  Visa Required Any (new grads ok)"
Groww,"Bengaluru, India",https://www.workatastartup.com/companies/groww,groww.in,"Ishan Bansal, Harsh Jain, Lalit Keshre, Neeraj Singh","Groww offers a new way of investing money.We leverage technology and expert financial knowledge to make investing extremely simple yet rewarding for people. An ex-Flipkart team backed by Y Combinator, Sequoia, Propel Ventures, Kauffman Fellows and Insignia Ventures.",,React Native Developer,https://www.workatastartup.com/jobs/14441,"Bengaluru, Karnataka fulltime  Visa Required Any (new grads ok)"
Helloverify,"Noida, India",https://www.workatastartup.com/companies/helloverify,helloverify.com,"Karan Mirchandani, Varun Mirchandani","HelloVerify is an online background screening platform for India (aka checkr for India). We primarily target enterprise customers, demand economy companies, and small businesses.We conduct checks on an individuals employment history, academic qualifications, court and police records, id validations, credit reports and compliance related databases. We've bootstrapped ourselves with no outside capital and are profitable with over 300 full-time employees. But what's most exciting is that the Digital India Initiative is about to totally disrupt the traditional background screening market, and we are going to be the first company to take advantage of this new technology that is set to 10x the market in the next 4 years. Thus, Helloverify will be able to offer the fastest, cheapest, and most accurate reports, which will allow it to become India’s leading background screening company.","Our delivery centre and technology hub is located in Noida, India  •	CIO ( Experience in data sciences, saas products, creating and managing engineering teams) ( Experience 12+ Yrs) •	IT Engineers/ Data Scientists ( AI/Machine Learning, Open Ai ) –(Experience 6 Yrs) •	Technology Lead  ( Python,React,MongoDB) –(Experience 6 Yrs) •	IT Product Managers ( Requirement Analysis/Planning/ Competitive Analysis, UI/UX ) – (Experience 6 Yrs) •	IT Engineers ( Python,Django,React ) –(Experience 6Yrs)",Engineering Roles,https://www.workatastartup.com/jobs/15710,"Noida, Uttar Pradesh fulltime  Visa Required $15K - $75K Any (new grads ok)"
Apprentice Health,Boston,https://www.workatastartup.com/companies/apprentice-health,apprenticehealth.com,"Artur Menzeleev, Rajiv Sivendran","Apprentice Health helps clinical teams deliver exceptional care to more patients by improving the usage of their most valuable resources - clinical time, space, and equipment. We increase the number of patients that can access care, improve the patient experience, and improve workdays for clinical staff.","We leverage sensors (IoT), software, and AI (ML, NLP) to accomplish our mission. Reach out to us if you're interested in learning more.",Software Engineer I,https://www.workatastartup.com/jobs/15570,"Boston, MA / Remote fulltime Any (new grads ok)"
The Juggernaut,New York,https://www.workatastartup.com/companies/the-juggernaut,thejuggernaut.com,Snigdha Sur,"The Juggernaut is a NY-based consumer subscription company and community for global South Asians and the South Asia-curious. Targeted subscription media is a valuable bet: Black Entertainment Television (BET) sold to Viacom for $2.3b in 2000 and Liberty Media valued Univision at $14b in 2017. The U.S. South Asia diaspora alone has over $1 trillion of spending power and is the fastest growing demographic in the U.S., yet is underserved. We're backed by some incredible investors, including Precursor Ventures (also in The Athletic, Superhuman), Kevin Lin (co-founder, Twitch), Adam Hansmann (co-founder, The Athletic), and Balaji Srinivasan (ex-Coinbase CTO, ex-GP a16z).","We are looking for our first full-stack engineer to help take us to the next level, from a newsletter to a South Asia-focused media giant, using the power of software and data.  Depending on experience and milestones, the role could transition into that of CTO or Head of Product and Technology. Building a media company is difficult. Building a media company powered by subscription and having your customers open up their wallets means building an excellent user experience and getting the stories right. We are looking for someone who can test and iterate quickly. We are looking for someone who can define our initial tech stack and architecture for a paywall-powered media platform (and, eventually, an app). You will build the tools to improve user engagement across platforms (newsletter, social media, site, etc.) to help build and grow a thriving online and offline community. You will help build the tools that allow us to quickly understand which stories are worth covering or curating, as well as identifying potential contributors. You will help build the elements of a successful, innovative referral program.The interesting problems to solve include: what subscription offer can lead to the highest conversion, what paywall best balances user engagement with revenue (absolute paywall, a few free articles, locked articles), which platforms (newsletter, site, social) will drive the highest engagement.",Full-Stack Engineer (can transition to CTO),https://www.workatastartup.com/jobs/15526,"New York, NY fulltime $100K - $125K 0.50% Any (new grads ok)"
VoiceOps,San Francisco,https://www.workatastartup.com/companies/voiceops,voiceops.com,Ethan Barhydt,"VoiceOps is the #1 AI platform for analyzing enterprise voice. The richest data source about customers — their conversations — is the least accessible. Managers spend 20+ hours a week shadowing individual calls and reps spend 10+ hours a week updating their CRM. Our product analyzes the content of customer conversations and generates actionable insights that automate hundreds hours of manual monitoring and QA work so that customer facing teams can do what they’re best at - serving their customers. Our customers are some of the largest sales and success teams in the US that are using VoiceOps for data driven coaching and monitoring. We’ve raised funding from Accel, Founders Fund, Lowercase, and went through Y Combinator. Our team has been featured on Forbes 30 Under 30, highlighted by Inc., Business Insider, Huffington Post, Venture Beat, TechCrunch, and others. Members of our team went to Harvard, Yale, and worked at Google, LinkedIn, Amazon, Uber, Twitch, and others. We’re growing fast and are hiring to build a world class team.",Rails + React app + Python for backend/integrations,Fullstack Engineer ,https://www.workatastartup.com/jobs/1086,"1022 Natoma St, San Francisco, CA, 94114 fulltime $90 - $140 0.10% - 1.00% Any (new grads ok)"
